day,moviecode,moviename,starttime,finishtime,screen,seat,A,B,C,D,E,F,G,H,I,J
20191109,AD,movie4,1630,1820,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191109,AD,movie4,1850,2040,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191109,AD,movie4,2110,2300,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191109,AD,movie4,2330,0120,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191110,AD,movie4,0150,0340,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191110,AD,movie4,0410,0600,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191110,AD,movie4,0630,0820,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191110,AD,movie4,0850,1040,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191110,AD,movie4,1110,1300,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191110,AD,movie4,1330,1520,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191110,AD,movie4,1550,1740,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191110,AD,movie4,1810,2000,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191110,AD,movie4,2030,2220,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191110,AD,movie4,2250,0040,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191111,AD,movie4,0110,0300,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191111,AD,movie4,0330,0520,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191111,AD,movie4,0550,0740,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191111,AD,movie4,0810,1000,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191111,AD,movie4,1030,1220,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191111,AD,movie4,1250,1440,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191111,AD,movie4,1510,1700,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191111,AD,movie4,1730,1920,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191111,AD,movie4,1950,2140,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191111,AD,movie4,2210,0000,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191112,AD,movie4,0030,0220,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191112,AD,movie4,0250,0440,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191112,AD,movie4,0510,0700,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191112,AD,movie4,0730,0920,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191112,AD,movie4,0950,1140,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191112,AD,movie4,1210,1400,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191112,AD,movie4,1430,1620,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191112,AD,movie4,1650,1840,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191112,AD,movie4,1910,2100,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191112,AD,movie4,2130,2320,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191112,AD,movie4,2350,0140,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191113,AD,movie4,0210,0400,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191113,AD,movie4,0430,0620,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191113,AD,movie4,0650,0840,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191113,AD,movie4,0910,1100,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191113,AD,movie4,1130,1320,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191113,AD,movie4,1350,1540,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191113,AD,movie4,1610,1800,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191113,AD,movie4,1830,2020,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191113,AD,movie4,2050,2240,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191113,AD,movie4,2310,0100,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191114,AD,movie4,0130,0320,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191114,AD,movie4,0350,0540,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191114,AD,movie4,0610,0800,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191114,AD,movie4,0830,1020,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191114,AD,movie4,1050,1240,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191114,AD,movie4,1310,1500,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191114,AD,movie4,1530,1720,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191114,AD,movie4,1750,1940,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191114,AD,movie4,2010,2200,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191114,AD,movie4,2230,0020,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191115,AD,movie4,0050,0240,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191115,AD,movie4,0310,0500,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191115,AD,movie4,0530,0720,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191115,AD,movie4,0750,0940,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191115,AD,movie4,1010,1200,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191115,AD,movie4,1230,1420,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191115,AD,movie4,1450,1640,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191115,AD,movie4,1710,1900,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191115,AD,movie4,1930,2120,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191115,AD,movie4,2150,2340,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191116,AD,movie4,0010,0200,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191116,AD,movie4,0230,0420,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191116,AD,movie4,0450,0640,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191116,AD,movie4,0710,0900,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191116,AD,movie4,0930,1120,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191116,AD,movie4,1150,1340,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191116,AD,movie4,1410,1600,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191116,AD,movie4,1630,1820,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191116,AD,movie4,1850,2040,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191116,AD,movie4,2110,2300,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191116,AD,movie4,2330,0120,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191117,AD,movie4,0150,0340,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191117,AD,movie4,0410,0600,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191117,AD,movie4,0630,0820,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191117,AD,movie4,0850,1040,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191117,AD,movie4,1110,1300,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191117,AD,movie4,1330,1520,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191117,AD,movie4,1550,1740,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191117,AD,movie4,1810,2000,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191117,AD,movie4,2030,2220,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191117,AD,movie4,2250,0040,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191118,AD,movie4,0110,0300,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191118,AD,movie4,0330,0520,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191118,AD,movie4,0550,0740,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191118,AD,movie4,0810,1000,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191118,AD,movie4,1030,1220,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191118,AD,movie4,1250,1440,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191118,AD,movie4,1510,1700,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191118,AD,movie4,1730,1920,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191118,AD,movie4,1950,2140,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191118,AD,movie4,2210,0000,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191119,AD,movie4,0030,0220,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191119,AD,movie4,0250,0440,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191119,AD,movie4,0510,0700,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191119,AD,movie4,0730,0920,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191119,AD,movie4,0950,1140,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191119,AD,movie4,1210,1400,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191119,AD,movie4,1430,1620,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191119,AD,movie4,1650,1840,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191119,AD,movie4,1910,2100,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191119,AD,movie4,2130,2320,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191119,AD,movie4,2350,0140,screen4,10x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191020,AE,movie5,0410,0610,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191020,AE,movie5,0640,0840,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191020,AE,movie5,0910,1110,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191020,AE,movie5,1140,1340,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191020,AE,movie5,1410,1610,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191020,AE,movie5,1640,1840,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191020,AE,movie5,1910,2110,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191020,AE,movie5,2140,2340,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191021,AE,movie5,0010,0210,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191021,AE,movie5,0240,0440,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191021,AE,movie5,0510,0710,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191021,AE,movie5,0740,0940,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191021,AE,movie5,1010,1210,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191021,AE,movie5,1240,1440,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191021,AE,movie5,1510,1710,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191021,AE,movie5,1740,1940,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191021,AE,movie5,2010,2210,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191021,AE,movie5,2240,0040,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191022,AE,movie5,0110,0310,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191022,AE,movie5,0340,0540,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191022,AE,movie5,0610,0810,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191022,AE,movie5,0840,1040,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191022,AE,movie5,1110,1310,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191022,AE,movie5,1340,1540,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191022,AE,movie5,1610,1810,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191022,AE,movie5,1840,2040,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191022,AE,movie5,2110,2310,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191022,AE,movie5,2340,0140,screen5,10x9,000000000,000000000,000000000,000000000,000000000,111100000,000000000,000000000,000000000,000000000
20191023,AE,movie5,0210,0410,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191023,AE,movie5,0440,0640,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191023,AE,movie5,0710,0910,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191023,AE,movie5,0940,1140,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191023,AE,movie5,1210,1410,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191023,AE,movie5,1440,1640,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191023,AE,movie5,1710,1910,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191023,AE,movie5,1940,2140,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191023,AE,movie5,2210,0010,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191024,AE,movie5,0040,0240,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191024,AE,movie5,0310,0510,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191024,AE,movie5,0540,0740,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191024,AE,movie5,0810,1010,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191024,AE,movie5,1040,1240,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191024,AE,movie5,1310,1510,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191024,AE,movie5,1540,1740,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191024,AE,movie5,1810,2010,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191024,AE,movie5,2040,2240,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191024,AE,movie5,2310,0110,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191025,AE,movie5,0140,0340,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191025,AE,movie5,0410,0610,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191025,AE,movie5,0640,0840,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191025,AE,movie5,0910,1110,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191025,AE,movie5,1140,1340,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191025,AE,movie5,1410,1610,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191025,AE,movie5,1640,1840,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191025,AE,movie5,1910,2110,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191025,AE,movie5,2140,2340,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,111110000,000000000,000000000
20191026,AE,movie5,0010,0210,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191026,AE,movie5,0240,0440,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191026,AE,movie5,0510,0710,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191026,AE,movie5,0740,0940,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191026,AE,movie5,1010,1210,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191026,AE,movie5,1240,1440,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191026,AE,movie5,1510,1710,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191026,AE,movie5,1740,1940,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191026,AE,movie5,2010,2210,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191026,AE,movie5,2240,0040,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191027,AE,movie5,0110,0310,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191027,AE,movie5,0340,0540,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191027,AE,movie5,0610,0810,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191027,AE,movie5,0840,1040,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191027,AE,movie5,1110,1310,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191027,AE,movie5,1340,1540,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191027,AE,movie5,1610,1810,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191027,AE,movie5,1840,2040,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191027,AE,movie5,2110,2310,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191027,AE,movie5,2340,0140,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191028,AE,movie5,0210,0410,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191028,AE,movie5,0440,0640,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191028,AE,movie5,0710,0910,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191028,AE,movie5,0940,1140,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191028,AE,movie5,1210,1410,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191028,AE,movie5,1440,1640,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191028,AE,movie5,1710,1910,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191028,AE,movie5,1940,2140,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191028,AE,movie5,2210,0010,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191029,AE,movie5,0040,0240,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191029,AE,movie5,0310,0510,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191029,AE,movie5,0540,0740,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191029,AE,movie5,0810,1010,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191029,AE,movie5,1040,1240,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191029,AE,movie5,1310,1510,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191029,AE,movie5,1540,1740,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191029,AE,movie5,1810,2010,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191029,AE,movie5,2040,2240,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191029,AE,movie5,2310,0110,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191030,AE,movie5,0140,0340,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191030,AE,movie5,0410,0610,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191030,AE,movie5,0640,0840,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191030,AE,movie5,0910,1110,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191030,AE,movie5,1140,1340,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191030,AE,movie5,1410,1610,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191030,AE,movie5,1640,1840,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191030,AE,movie5,1910,2110,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191030,AE,movie5,2140,2340,screen5,10x9,010000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191031,AE,movie5,0010,0210,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191031,AE,movie5,0240,0440,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191031,AE,movie5,0510,0710,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
